medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
468EA7BF80F004F354E3C66B711AFA73,0B57E06BC1547CF7200075978CB535B0,VTS,1,,13-01-13 16:35,13-01-13 16:41,2,-73.986053,40.759548,-73.991219,40.75024
80ACAC29AF087908CC2F93A48FE3D596,52A96B36A1BB00A5DEA977FF0611EB9C,VTS,1,,13-01-13 16:18,13-01-13 16:38,2,-73.955124,40.764183,-73.921326,40.73978
5051170256593F7D59D9BD166993844C,7D3E0619E93A5036B6FF139496329C7F,VTS,1,,13-01-13 16:19,13-01-13 16:41,5,-73.994896,40.736435,-73.949379,40.7733
BD1B2B15BF7CE887326934D13FEB1FF6,FD9B805683409A5B481C3466FD70AFC7,VTS,1,,13-01-13 16:39,13-01-13 16:40,5,-73.95314,40.776031,-73.956429,40.771332
1EA70EA832449EDAC9251DE66C91F417,F3E1AC15F8269F985495D30F4B6D8DA1,VTS,1,,13-01-13 16:35,13-01-13 16:42,1,-73.964645,40.755756,-73.950668,40.775211
16586DE4A6979201C5E529E782219D53,CCAA5A6C6F26D3540B191590A45239AB,VTS,1,,13-01-13 16:41,13-01-13 16:43,3,-73.952934,40.771988,-73.948235,40.778484
565024BCF78E2C8AF5A54AA0087E3547,11F123591C58AF14458D924222C0D3F1,VTS,1,,13-01-13 16:15,13-01-13 16:39,1,-73.874466,40.774033,-73.99762,40.755543
16CAFC779BE8FB877073B98DC36926BC,72CAE265B0C9D5C83E5C098DC72E6AC4,VTS,1,,13-01-13 16:40,13-01-13 16:41,5,-73.99382,40.746464,-73.997871,40.741146
4FBA078630428EFA5EEEF2E67A293464,25C4665583D2B2E9A99D891B812B5CD5,VTS,1,,13-01-13 16:34,13-01-13 16:46,2,-73.973564,40.748222,-74.002159,40.733501
70F9798AA5CD4F5ED6E5FE6C95FEC92A,62381077872ECDECE4E438D854D7D911,VTS,1,,13-01-13 16:14,13-01-13 16:22,1,-73.996254,40.732361,-74.001411,40.743271
CEB808F4AF2CEF231746860EC473B2F4,C75A135BB014A7B41CB77C34DA41E1CD,VTS,1,,13-01-13 16:35,13-01-13 16:42,1,-73.970924,40.755543,-73.955589,40.776863
6385CA8C99985BFBAFB477A9BDFA28C9,18FD0610CE4C054AE403F1618F703AFD,VTS,1,,13-01-13 16:39,13-01-13 16:44,1,-74.017792,40.706264,-74.010246,40.72044
AC354C8F61774C6F08536819DC5A40A0,1B8B820092E36B6BDEF66B2B836A5E1F,VTS,1,,13-01-13 16:37,13-01-13 16:41,1,-73.980804,40.774666,-73.995888,40.764256
36BEC2C58DABE95333DE41B6A9AE4CD2,AE80F081370C4CF37E54A7C362395DF7,VTS,1,,13-01-13 16:38,13-01-13 16:42,5,-73.982658,40.766426,-73.989868,40.772453
6C397F9616F28003940B3A6E3CBB2DFA,2C711C35C4F1676C8B3C301C78F9CE82,VTS,1,,13-01-13 15:47,13-01-13 16:01,1,-73.97802,40.752586,-73.975731,40.776447
758FE3823459A49A24051D260415E866,01A383BE0CA2089D9B1A02F9CF6C82BA,VTS,1,,13-01-13 15:55,13-01-13 15:59,1,-73.971443,40.763447,-73.964401,40.767941
AF1C751AC62E231FF84C83B83F81229A,1F21D1641D37CAC84832BAB693B8C765,VTS,1,,13-01-13 15:57,13-01-13 16:02,2,-73.95295,40.76804,-73.972237,40.743427
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1,,13-01-13 15:57,13-01-13 16:03,1,-73.949036,40.781555,-73.950638,40.771046
40E1D9B0120ACD2C95F53D31EFBD578C,6702CACE203DBEE9D87F81AD2C7BEA85,VTS,2,,13-01-13 15:22,13-01-13 16:07,2,-73.791153,40.645477,-73.972229,40.765244
7F7458D07254240CE86ADB5F07A86AAE,554394C5084F31BDE0F34ACB5F0D1E79,VTS,1,,13-01-13 15:52,13-01-13 16:03,5,-73.958214,40.772911,-73.972198,40.749668
53AD6429878F8ACA6CD84E2B4E438F7B,662A2709F4FE029931546A37913B6141,VTS,1,,13-01-13 17:07,13-01-13 17:21,1,-73.965843,40.754681,-73.987343,40.724911
6113FE49B324EB3204593A5D97F4A171,97CAD4731C5225C8A0C0633FA00972A3,VTS,1,,13-01-13 17:11,13-01-13 17:26,6,-74.000015,40.725399,-74.016083,40.711105
6F70DA82F52A1281E4E6646AE996D25A,83B512F70589A259456E5B5F2A10325F,VTS,1,,13-01-13 17:19,13-01-13 17:25,5,0,0,0,0
91D356E294A21DF3E8CEFA4FC2D1345F,371FE6E4FEF30ECE22CBE043E02CFD2D,VTS,1,,13-01-13 17:21,13-01-13 17:29,1,-73.987717,40.747704,-73.987587,40.738472
39DCA063C300E6C63F95C63ACF456B8D,74D1BD03A75AF44B8293DB50F6943570,VTS,1,,13-01-13 17:06,13-01-13 17:25,2,-73.98526,40.758999,-73.982788,40.722851
B829328EA1FD44C4AB33715AC1DBE425,43C5AD147CD478E2D76B088EFBA298B4,VTS,1,,13-01-13 15:39,13-01-13 15:58,2,-73.962059,40.767666,-73.999207,40.743923
8201339ED22D2EF093219D39A166346D,FEF65037B33F46C8FECDDDACC0DC9ECE,VTS,1,,13-01-13 15:48,13-01-13 15:57,1,-73.981163,40.724934,-73.984245,40.744152
4253F1D027860750AA6C11DFF3373DA5,79E13EB1791066C5DCD939829C0F4972,VTS,1,,13-01-13 15:41,13-01-13 15:58,5,-73.956825,40.770626,-73.97818,40.748455
E2F0312A7779EABB453190E1A93F1456,8A543FDE2FF5FFA53BDD3177D1E169B7,VTS,1,,13-01-13 15:55,13-01-13 15:58,5,-73.986435,40.755028,-73.990005,40.751747
B84E6A4E162CA56EA50F21D2E44F3A5A,817179BC367F4E80826CC3C8C2FABC08,VTS,1,,13-01-13 15:41,13-01-13 15:56,1,-73.991455,40.750088,-73.974869,40.755756
1F2D2A9CE30FEEFD73783E5140FB97DB,09979AE2ADAB2B8DAB2A180880D46634,VTS,1,,13-01-13 15:56,13-01-13 16:00,1,-73.99366,40.752197,-74.001717,40.755638
A5F7EEE27975253E211130D4037E62EF,C20F72CAA99429DB5F43AAB69FF16B67,VTS,1,,13-01-13 15:34,13-01-13 16:00,5,-74.000473,40.742626,-73.956139,40.803333
6AA8189D8B443376152944D0AF7679C3,12BDDF6BB9421CE0AE313787AA0F08BA,VTS,1,,13-01-13 15:57,13-01-13 16:05,1,-73.985062,40.754715,-73.963623,40.756592
B341CD110148050E60FA47D6283AFB6B,F73AA91687B1C2E23D97AA4B7F64D4FF,VTS,1,,13-01-13 15:50,13-01-13 15:59,1,-73.986526,40.759113,-73.985512,40.768967
35C926E90ACF71B5DDD229B497FCE4EE,217580BF4F22A913B49656889D7213CB,VTS,1,,13-01-13 15:47,13-01-13 15:58,2,-73.980164,40.737682,-73.982361,40.727642
E161F8E32EBDC99A81792AF72DA9B620,B10FE2B42CEA01C010FD70DFA7E08B32,VTS,1,,13-01-13 15:39,13-01-13 16:03,2,-73.985764,40.759472,-73.861641,40.767319
DC67FC4851D7642EDCA34A8A3C44F116,875183A9C8B2BEC2AC21DE0207BB6D1C,VTS,1,,13-01-13 15:56,13-01-13 15:59,1,-73.984665,40.761494,-73.983856,40.76759
365544F93701F53EA1EF36A9BF3DD677,4EF12439F3504CB04DD5596029DD428C,VTS,1,,13-01-13 15:43,13-01-13 15:59,3,-73.966469,40.757504,-73.99099,40.723808
DA350783B6954CC672B3830F3A40C0F7,7E2F1CCAF32BFCFC29ACFDC2FEA30B25,VTS,1,,13-01-13 15:46,13-01-13 15:58,5,-73.975388,40.757866,-74.000381,40.758415
CAC1EDFA3030AE06FDE1E572BC5B050C,4C05E2208BA64AFC8D4E51D121996339,VTS,2,,13-01-13 15:21,13-01-13 15:58,6,-73.782066,40.644539,-74.007172,40.705376
59BBC2D4F93213DEA37FBD8F2940AF6B,9C94461F5F7009F5DE185A83F1FB9639,VTS,1,,13-01-13 15:38,13-01-13 15:57,5,-74.007614,40.740959,-73.957581,40.770199
0C3E065904E923C33696B809E1FE1538,A173049F2B03D47A636A4D88C8F7EDFC,VTS,2,,13-01-13 15:32,13-01-13 16:00,5,-73.776711,40.645367,-73.975632,40.741413
5784EB5F9555E66D9C05D6006C8111CB,CD13A0AD98F52F02F797A8530FEACD62,VTS,1,,13-01-13 15:55,13-01-13 15:58,4,-73.99015,40.743279,-73.994621,40.741646
435652BBDDEB59A90426C676BD850355,E0B4D09DA9339AF14644534C1F1F2615,VTS,1,,13-01-13 15:48,13-01-13 15:56,1,-73.985992,40.747368,-73.995842,40.741611
4A33E52633A19A206042CAB99FBD5C90,2F73D285FC390EF7018E4C43BE1E13BB,VTS,1,,13-01-13 15:48,13-01-13 16:00,5,-73.983772,40.73188,-73.994865,40.750099
9C51329157ECC01763DB2E3CFF0D66A8,D6746215B654DDB3EE3D330DB3B81ACB,VTS,1,,13-01-13 16:27,13-01-13 16:40,1,-73.960297,40.808037,-73.987953,40.779457
B8430010845CA0BD936A82B19A02CB87,A29B55CFB345940FB00D7F9F1504BFA6,VTS,1,,13-01-13 15:28,13-01-13 16:41,1,-73.993988,40.751194,-73.937164,40.611607
11F6666567A80258716669DC497BD5ED,9A6F796102ACE2DBF757898B0EEF4812,VTS,1,,13-01-13 16:36,13-01-13 16:42,2,-74.013435,40.715816,-74.010963,40.708668
28581FB0321EC65E5039578E9862925D,1EAAE9D4D22AB94E73116D428B1C5250,VTS,1,,13-01-13 16:38,13-01-13 16:43,5,-73.97831,40.752289,-73.977249,40.764393
6F05C2D331B2178F3FCEAC56CF0CF753,F718681C7C9D7961047D593C10C89B3C,VTS,1,,13-01-13 16:22,13-01-13 16:40,1,-73.968933,40.798721,-73.978409,40.756989
02563784A67816C40791683B705037A9,697ABFCDF7E7C77A01183C857132F2A4,VTS,1,,13-01-13 16:34,13-01-13 16:44,1,-73.976959,40.764347,-73.958221,40.775482
6E02AE5834F1FA04E37FA1C26D74C9F5,7E39A8EEC07088CF6902853FE12D8155,VTS,1,,13-01-13 16:23,13-01-13 16:42,5,-73.864182,40.769501,-73.782516,40.648796
7F417C2265786D68C44A8D7D8BF7C686,97F7B431B057B98EAED0F323C4347B62,VTS,1,,13-01-13 16:28,13-01-13 16:39,1,-73.977455,40.786968,-73.946007,40.773304
E293A2B4C37C176D2CFFEAACC3D806EF,2A9A012ECA53087D1607ACE81317585D,VTS,1,,13-01-13 16:34,13-01-13 16:42,1,-73.987099,40.739269,-73.967346,40.757256
B0B39A24031CFBFACCAFC9B905E6FBC3,D53EB16B85EB24D1E44CD719ABDE2A4B,VTS,1,,13-01-13 16:34,13-01-13 16:42,1,-73.991264,40.750217,-73.979904,40.752151
6210101AB5620CDF4DAD534F3652A75D,2C7D2EFF7686CFED6B777F0EA22EED43,VTS,1,,13-01-13 16:41,13-01-13 16:47,1,-74.004616,40.74205,-73.996712,40.742973
A0ACEC39526994497557427CBC1519C4,D60E62FECD9B9A2DB3DF3C9D66878F7B,VTS,1,,13-01-13 16:38,13-01-13 16:41,5,0,0,-73.988899,40.741337
0E07982309A43DFB47ADA2A639635657,10206E112B07993E69F409AD0EA81EAD,VTS,1,,13-01-13 16:34,13-01-13 16:42,5,-74.001091,40.757149,-73.982964,40.752357
F5E7E5C537D367707CBBF0F0E9976717,2AEF031D987727F8DF78C43188C0D83F,VTS,1,,13-01-13 16:36,13-01-13 16:45,1,-73.981827,40.758381,-73.96154,40.77948
5A10413A1B7068B15DBBF6FAA4E8760E,3C78988B105268B15BABB29B08FC56DC,VTS,1,,13-01-13 16:33,13-01-13 16:41,1,-73.953873,40.790611,-73.963982,40.807724
0FFF155B75BEDC9324D79FA9BD999E8D,0DD7B50D639723946009B0F1190574BA,VTS,1,,13-01-13 16:16,13-01-13 16:42,1,-73.965057,40.755337,-73.965752,40.792141
C5C6A3127EA0D9CDC0E50D6F3C6A3486,F31866279FA85F554B995A030E54F6A3,VTS,1,,13-01-13 16:24,13-01-13 16:41,1,-73.968773,40.754639,-74.00592,40.733154
70C08457FAE672B525C2FFE0961345B8,AD457ACE2E41CCE0D952E9E535432CB1,VTS,1,,13-01-13 16:36,13-01-13 16:42,1,-73.998642,40.76099,-74.008018,40.742027
6B86F194A0E024B7E3F9F9C49141FD7C,C273795DD96EFB6EDCEAA451962359F3,VTS,1,,13-01-13 16:40,13-01-13 16:43,1,-73.94767,40.783482,-73.955605,40.772678
550573BFDA50C741C1D5B634FADAE39D,0BD0B8478CB47CFE7718ED8F3B7C0C07,VTS,1,,13-01-13 16:24,13-01-13 16:39,2,-73.990166,40.718971,-73.959717,40.694199
A1F73929661FEC9D0F4165780167EB79,0B7C6B3AD5D75022574F90653BA32475,VTS,1,,13-01-13 16:35,13-01-13 16:42,5,-73.971375,40.797874,-73.98217,40.78035
B3948FE1C9BAA60429084C3C8C742439,8CBDA79F54492E27D8ACDD35292EB3F6,VTS,1,,13-01-13 16:34,13-01-13 16:44,1,-73.963821,40.771069,-73.950554,40.797386
A3537ECF177EAA80E8C65BA53F4E7F2B,C91F9CBB5EFEE737B9C0BBF60C8D1508,VTS,1,,13-01-13 16:37,13-01-13 16:44,1,-73.992836,40.737141,-73.991104,40.729767
14A45A1EAE619E175194F14EA4E65AC2,217E2F58BE6DFEA84F1E78CF95C1324B,VTS,1,,13-01-13 16:43,13-01-13 16:50,3,-73.988228,40.769112,-73.988228,40.769112
0293108C734F9B1C3CA58A43BA6535AB,FE540783744E93467DBBDE46B50FCA82,VTS,1,,13-01-13 16:37,13-01-13 16:47,1,-73.993973,40.74115,-73.986916,40.761532
38114212AD7C2127DE737863C465656D,65141F3EF53846866CB42FA152EE46A3,VTS,1,,13-01-13 15:41,13-01-13 15:58,1,-73.863274,40.769093,-73.975739,40.751541
FA4E1F08A33EAF941A83EE006C87E1E1,91927349DF07550D9D15BDF632DD297A,VTS,1,,13-01-13 15:43,13-01-13 15:57,1,-73.975464,40.789452,-73.944878,40.779984
E2B7266464F98607CFF2BDFF14BEA736,F9D43E164FE587622E14588559712872,VTS,1,,13-01-13 15:56,13-01-13 16:00,5,-73.955574,40.785156,-73.963875,40.792187
FE558943AD436A78E107E0ED3FEDA858,718B39F0B496BCD903B0593174001B55,VTS,1,,13-01-13 15:51,13-01-13 15:56,1,-73.980255,40.783726,-73.977089,40.775127
532C971E926E4374323242A9770EF97B,BFBB33E7EAB2A51A6E3A8A2E08CD8A6A,VTS,1,,13-01-13 15:52,13-01-13 15:57,3,-73.951103,40.782867,-73.963654,40.770939
96220F48ED209BACCFBFBE3309712916,62E0F5E54468C35D9425DE151CB344AC,VTS,1,,13-01-13 15:50,13-01-13 15:58,1,-73.973007,40.759438,-73.998672,40.760326
5943FA32855CEA9401FF1774F28AA42C,E36F3A83AEB4CE6AB7E22DC77E6D19CF,VTS,1,,13-01-13 15:54,13-01-13 15:58,1,-73.981506,40.780102,-73.970703,40.768234
02CEBCE78642047165DD6E729BF7E3AC,E6C1CDCC64B45671A9E9D5FBCD9EF401,VTS,1,,13-01-13 15:54,13-01-13 16:02,5,-73.99086,40.734573,-74.001694,40.737534
DAD7923E41ED7638252B1FBB11C5B36A,449D3FC470C4B6BA8F8150A49BE289F3,VTS,1,,13-01-13 15:34,13-01-13 15:59,1,-73.983063,40.759209,-73.99147,40.717403
7AEDBAE4248FC3109A0A1132FA6829B9,6AC9EEC2D2AB27B1418CD4BCAE154700,VTS,1,,13-01-13 15:47,13-01-13 16:01,1,-74.016479,40.7048,-73.999451,40.720188
F6091D35F12B87C50D02BC4E3FC47BB5,6F884B9D4E8AC5CFBDD1112046E9C9D6,VTS,1,,13-01-13 16:11,13-01-13 16:23,6,-73.991318,40.750072,-73.97467,40.74239
20B235B80E6D5CACBADBE8BA2DB0D359,6CF9DF98659DB410BE05B14068268AC5,VTS,1,,13-01-13 15:32,13-01-13 15:58,1,-73.990227,40.756496,-73.914841,40.836098
A4C090FE7F3048ADB70E51C6947A4CDF,25DB9A08FC899A1052293E8E2159583F,VTS,1,,13-01-13 15:47,13-01-13 15:58,6,-73.957253,40.774384,-73.968025,40.756199
427F9A3F45D3107003402DCCF2EDDD33,14E03FF9068C5953F50645462A6F57E3,VTS,1,,13-01-13 15:52,13-01-13 15:58,5,-73.978111,40.745758,-73.959541,40.771053
FF91C1751D838A4D176A4919DD1808FA,64A35AF9F4E48A107F11F1FDBC0F3F59,VTS,1,,13-01-13 15:58,13-01-13 16:02,5,-73.989227,40.742126,-73.985802,40.736404
97D7CD0CD0FEACBEEC4D3349DC691E18,8FAF45E4A88D42EC3B72101EEF0FD5F8,VTS,1,,13-01-13 15:56,13-01-13 16:02,1,-73.957184,40.780403,-73.966583,40.769756
51AAA7E3524E2B57B08B45A1828A1F25,2B3D443594F8F3E7F429AC9FA7D7784C,VTS,1,,13-01-13 15:43,13-01-13 16:00,5,-73.986618,40.77161,-73.94471,40.788185
72EAFBA3FB9F0507C671AD713A622FB6,28EDC56C602EFFD20D3EF3E19919AF65,VTS,1,,13-01-13 15:40,13-01-13 16:01,1,-73.983337,40.756203,-73.98349,40.726681
F75E410DF8E057156EB94860BC99B565,14C26C4766A29026EC5B8CAB8D66DAF2,VTS,1,,13-01-13 15:55,13-01-13 16:03,1,-74.000893,40.757889,-73.989037,40.748749
6E38AD93D22B4B0C2402F8F63585B99F,DBA2F84E155BE987EAFDAF5437095AD0,VTS,2,,13-01-13 15:27,13-01-13 16:00,1,-73.996529,40.725426,-73.800598,40.645847
80CDD8D51D128D441FA4B72FB32B124C,9B32FE9C0BFB5AE8DC96814E1E026BE0,VTS,1,,13-01-13 15:42,13-01-13 15:58,1,-73.963974,40.757118,-74.004631,40.734829
F608371EFC0D7044668A1862983C1413,0665234F561E0B9FBA9E11366AD10F1B,VTS,1,,13-01-13 15:37,13-01-13 16:01,2,-73.78186,40.644772,-73.712753,40.784679
CDAB5D7AF748CD3D5A53EDCC5F9BCC04,45A44081D045B0CD116C653202F12AED,VTS,1,,13-01-13 16:35,13-01-13 16:42,1,-73.984016,40.757744,-73.995186,40.739307
13819BD4C711C0DFB63802E153F28036,D382D7F6FD81C545B846C2059BE6892C,VTS,1,,13-01-13 16:21,13-01-13 16:42,1,-73.874466,40.773991,-73.994301,40.728268
07290D3599E7A0D62097A346EFCC1FB5,E7750A37CAB07D0DFF0AF7E3573AC141,VTS,1,,13-01-13 16:05,13-01-13 16:38,1,-73.786743,40.641193,-73.964241,40.694374
7698389DD762F3AE589BDA916D1B40D5,E82BFE2C414EDE7AE27DD1A1D7FDA46F,VTS,1,,13-01-13 16:15,13-01-13 16:37,5,-73.871063,40.773636,-73.88311,40.856171
2DA69B9659AF1B087A3BC7D5FEF3B2B7,F753E587C7C486A70794B8FF54EA26F6,VTS,1,,13-01-13 16:14,13-01-13 16:25,3,-73.991142,40.723396,-73.982117,40.714561
1F183B31349D8770E720BC6ADCBD5563,A3886C3F3C14AEE64AD5D5F26531CA4B,VTS,1,,13-01-13 16:29,13-01-13 16:39,5,-73.989319,40.730057,-73.989052,40.748207
B719B0820F13CCA664A0492B37481D14,3C7863133EA591751AD0D2FCC8D1FEFD,VTS,2,,13-01-13 15:48,13-01-13 16:35,1,-73.99498,40.745377,-73.776314,40.64579
BDF89AEB0DACBB0FAF33A71834C889D5,30B0EA6E4FB5096347E6FB14B13E629F,VTS,1,,13-01-13 16:19,13-01-13 16:38,1,-73.978249,40.752251,-73.861427,40.767502
9FEE9556D0BF20B0B8A399A69012CB27,952F0DF86102DEDB7A94E16365580ACE,VTS,1,,13-01-13 16:31,13-01-13 16:40,1,-74.006065,40.734962,-73.997871,40.725574
7781DD9BE232FB979E5813994E8472FB,78459D98E64E5F67C1100DFEE934257A,VTS,1,,13-01-13 16:36,13-01-13 16:41,1,-73.978485,40.736767,-73.978859,40.724205
B33D3A4EECF3E2617C5AA7AF0D1FEABE,6F2184ACDAA95090EA90A03C908408E0,VTS,1,,13-01-13 16:24,13-01-13 16:39,1,-73.996498,40.742931,-74.015427,40.711437
073917FED38CFA3E064D0A6BDE4D5C60,C64FA307688E21882973A003A6E46667,VTS,1,,13-01-13 16:28,13-01-13 16:37,6,-73.960999,40.806801,-73.941017,40.805779
A56F3CF07F1085B21C365C8D3CED7528,D838544FC67D1755944126A965B77E85,VTS,1,,13-01-13 16:32,13-01-13 16:39,5,-73.965698,40.758301,-73.948174,40.778622
469D00BF7528BDD0ED6D10E1BD9AEC79,23F5E8FB4BC7E65E825E8484A596C45C,VTS,1,,13-01-13 16:03,13-01-13 16:10,2,-73.98764,40.724461,-74.000137,40.726582
DB9C06A85E95FD70421DFFD94BE9022D,D48CA958C12023D03BEC2B7A24E208F7,VTS,1,,13-01-13 16:34,13-01-13 16:42,1,-73.997353,40.741795,-73.989769,40.729778
D3FA36B10C3D9D7AE92B99D640D9DCF2,AB806BCC256743D659EA252649A9F263,VTS,1,,13-01-13 16:37,13-01-13 16:41,1,-73.997726,40.736176,-73.986855,40.750977
8AE2EBA7A53C1402F9AB0FE38491F4EB,592B606A15C9F399EF72482E282120A8,VTS,1,,13-01-13 16:39,13-01-13 16:42,2,-73.974998,40.752346,-73.97805,40.742504
8F308353D84B91D20D0BDB2CD690C0DC,8D690CC865F42F44822832F27E2882ED,VTS,2,,13-01-13 16:05,13-01-13 16:40,1,-73.984489,40.774731,-73.795326,40.644562
423AEBC756279E5DA0B28518B7DA8844,D4F6019AFF0919A9E65E337C0A69DAAF,VTS,1,,13-01-13 16:36,13-01-13 16:44,2,-73.994827,40.740074,-74.002747,40.728703
79FF4D63610E140AE001AFA11ECB1160,0D0420D9D73ECE1CD6671DA98A266808,VTS,1,,13-01-13 16:39,13-01-13 16:42,1,-73.968224,40.762108,-73.975754,40.758575
0C3E065904E923C33696B809E1FE1538,A173049F2B03D47A636A4D88C8F7EDFC,VTS,1,,13-01-13 16:36,13-01-13 16:43,5,-73.983421,40.734917,-73.979813,40.732502
52CE638A2263B67FCEF61F553D942BF4,61FC5DA7DA16EF0B6DEB16D3735FC24A,VTS,1,,13-01-13 16:37,13-01-13 16:48,1,-73.965942,40.762066,-73.987419,40.73851
9C07428094868EDE6CCC840C0332EE34,1C79B7729B06A673D4AD20D7A845C1E1,VTS,1,,13-01-13 16:29,13-01-13 16:43,5,-74.007004,40.741318,-73.995651,40.720943
F84CB3C10518417FED50A7C96FFFF0CB,1084786BC28354EB50D951784B84F06A,VTS,1,,13-01-13 16:38,13-01-13 16:42,5,-73.977745,40.754787,-73.985649,40.719849
FFED7CFCB1A658ADEC2DC6A899047060,4B1D29DFFC9EE06E5543BC4440EB99DB,VTS,1,,13-01-13 16:14,13-01-13 16:39,1,0,0,0,0
72F95914C2F6FBFEAAB9FBFFE70CFE17,4BEB24CCA26E67677A99FF261902F89C,VTS,1,,13-01-13 16:17,13-01-13 16:42,1,-73.989304,40.749958,-73.991074,40.717255
455375859B7C841ECB99E7401B39EBA5,D08F2C1589B4D7B62C10750A8F45D9DD,VTS,1,,13-01-13 15:42,13-01-13 16:00,1,-73.981133,40.747078,-73.871979,40.774471
127A741085EBCE8E9F7542514493BF62,01B6FCB9F872D56949867EC1EF2F7640,VTS,1,,13-01-13 15:46,13-01-13 16:02,3,-73.9963,40.725788,-74.008354,40.749451
E6101A0F85312C49A5B5950E61D284DC,6DDCE3E0E1227A1337DF82833B0D04F3,VTS,1,,13-01-13 15:55,13-01-13 15:58,1,-73.981964,40.77029,-73.982224,40.775917
D42098D261108253399EED5316D41CD5,F9D704C8B0A09F36B211C98BA0D57317,VTS,1,,13-01-13 15:44,13-01-13 16:01,5,-73.975342,40.733006,-73.993919,40.766411
F2C271C61AB3274D76D79A9E56D00C3E,56873E86B43F20339817F08014C0A49D,VTS,2,,13-01-13 15:31,13-01-13 16:01,1,-73.789886,40.647167,-73.956238,40.777283
374734B68943D010830ED276FA532727,DA1DDD5A5BAD1FBED9A7EA16BB11B6E3,VTS,1,,13-01-13 15:55,13-01-13 15:59,1,-74.005409,40.745876,-73.993813,40.761925
E6735846B5CECD023E387DBF70DF3E2D,4F50ACCC3F04E52FB0F88CC475C939B9,VTS,1,,13-01-13 15:49,13-01-13 16:00,6,-73.982315,40.770016,-73.988266,40.743061
BD5CC6A22D05EB2D5C8235526A2A4276,0F82F76101442E0219F340C25B02E263,VTS,1,,13-01-13 15:56,13-01-13 16:00,1,-73.974945,40.777199,-73.982323,40.775005
F8F61631EE503C957FAAA5D2719DAFAF,EE9F42021C007C0DFE36ECC7F1B3703C,VTS,1,,13-01-13 15:54,13-01-13 15:59,1,-73.96714,40.756977,-73.983192,40.734631
338AA5E5CCF2B215438CE6EB2069D8F0,492D6979A7D762DB36885B71C2C07663,VTS,1,,13-01-13 15:48,13-01-13 16:00,1,-73.95829,40.778824,-73.990028,40.761944
995F1DFD086BC69AEDCD60692499B4F0,5EC0025A1C1BC5B906FF6E8CB49AA63C,VTS,1,,13-01-13 15:45,13-01-13 16:03,1,-73.960701,40.765652,-73.98494,40.73241
44D0ED137ADA1F68D07DCAF4D1BC3ABD,942E9D0571DBA06B2EC28566F3CC0017,VTS,1,,13-01-13 15:53,13-01-13 16:05,3,-73.970901,40.798416,-73.967407,40.768467
4B6414078475427BBDC5AC9CC4376B0C,5BB0C671C46D0FD04497CCAF665DA3BD,VTS,1,,13-01-13 15:58,13-01-13 16:02,2,-73.944206,40.788216,-73.951073,40.771679
DBE9276C36FC66D7D4884DD88814D1AA,6EC980CDBE6373C47769A14D177BA370,VTS,3,,13-01-13 15:34,13-01-13 16:01,6,-73.98568,40.772865,-74.176758,40.694286
7770F0FC780DB0C440F27B5E0A855575,E873B7073F4E223A8E2599585ADBDF59,VTS,1,,13-01-13 15:48,13-01-13 16:03,2,-74.002571,40.734001,-73.979805,40.744354
0035520A854E4F2769B37DAF5357426F,EE7C4D47A657A318B4AA8C3F4FE8ABF0,VTS,1,,13-01-13 15:51,13-01-13 16:00,1,-73.978065,40.748001,-73.991249,40.748947
E000DFF5C90A0C30CD24FB8D0F2092C5,023EE81A333F04AF2DDE9D5096E45AB7,VTS,1,,13-01-13 15:54,13-01-13 16:01,1,-73.991997,40.770538,-73.979492,40.784393
1F1421F19C402922AED22ECDCD4539B2,7A54ECC6C62180E64AE04FC97D00BEF2,VTS,1,,13-01-13 15:46,13-01-13 16:03,6,-73.866386,40.771122,-73.977356,40.754597
7376BAC10BB8455E4AE6A7C3C4552458,40FBC17BF2295F45867CC6A3E8BF0EB4,VTS,1,,13-01-13 15:53,13-01-13 16:03,1,-73.987526,40.720009,-74.000755,40.731857
C8CF554D4470D2EF332664BFC2A1E48D,4BD590308349C2B50DB07BF3E684306C,VTS,1,,13-01-13 15:55,13-01-13 16:02,1,-73.978012,40.7579,-73.975571,40.745342
003889E315BFDD985664FE5A4BCC0EC4,18295C622647C5F8291F47CEE94A517A,VTS,1,,13-01-13 15:51,13-01-13 16:00,1,-73.990234,40.746677,-73.978111,40.745728
E1443E0721CB052744FFFF772D4EB1AD,4934D5B2F5CFE7887CEE2CAE54649B48,VTS,1,,13-01-13 15:52,13-01-13 16:01,1,-73.973312,40.786919,-73.950951,40.775768
7D618A8EAF42A653C23A263826DA959A,CE2E9A5E5D50EFDA8D537F599455450E,VTS,1,,13-01-13 15:58,13-01-13 16:03,1,-73.962547,40.799541,-73.961868,40.812557
FDD65AC3468B2A12AF0D3577D64FBF76,D3F049757A7934973F22A4E15A909581,VTS,1,,13-01-13 16:03,13-01-13 16:05,2,-73.969063,40.766747,-73.966782,40.769875
83745CABFF0A2763618FB3837366889B,23CE32E836BB0C56445E7674F27D0B60,VTS,1,,13-01-13 16:30,13-01-13 16:39,2,-73.97644,40.785606,-73.957245,40.767609
